# ITC Data: Sat Mar 27 14:39:41 CLST 2021
 
608.198	14.502
608.274	14.506
608.350	14.508
608.426	14.510
608.502	14.510
608.578	14.510
608.654	14.509
608.730	14.508
608.806	14.508
608.882	14.507
608.958	14.506
609.034	14.505
609.110	14.503
609.186	14.500
609.262	14.497
609.338	14.493
609.414	14.491
609.490	14.489
609.566	14.488
609.642	14.487
609.718	14.487
609.794	14.487
609.870	14.489
609.946	14.491
610.022	14.494
610.098	14.497
610.174	14.499
610.250	14.500
610.326	14.501
610.402	14.501
610.478	14.502
610.554	14.504
610.630	14.507
610.706	14.510
610.782	14.514
610.858	14.519
610.934	14.526
611.010	14.535
611.086	14.544
611.162	14.553
611.238	14.561
611.314	14.567
611.390	14.573
611.466	14.579
611.542	14.586
611.618	14.595
611.694	14.605
611.770	14.614
611.846	14.621
611.922	14.626
611.998	14.629
612.074	14.630
612.150	14.630
612.226	14.628
612.302	14.626
612.378	14.623
612.454	14.620
612.530	14.618
612.606	14.616
612.682	14.616
612.758	14.618
612.834	14.622
612.910	14.627
612.986	14.630
613.062	14.627
613.138	14.618
613.214	14.602
613.290	14.581
613.366	14.557
613.442	14.534
613.518	14.510
613.594	14.487
613.670	14.464
613.746	14.445
613.822	14.431
613.898	14.425
613.974	14.426
614.050	14.434
614.126	14.445
614.202	14.458
614.278	14.471
614.354	14.485
614.430	14.501
614.506	14.519
614.582	14.537
614.658	14.553
614.734	14.566
614.810	14.573
614.886	14.574
614.962	14.568
615.038	14.556
615.114	14.536
615.190	14.511
615.266	14.482
615.342	14.453
615.418	14.427
615.494	14.406
615.570	14.394
615.646	14.394
615.722	14.404
615.798	14.423
615.874	14.449
615.950	14.479
616.026	14.510
616.102	14.536
616.178	14.554
616.254	14.562
616.330	14.562
616.406	14.552
616.482	14.534
616.558	14.510
616.634	14.469
616.710	14.396
616.786	14.280
616.862	14.127
616.938	13.960
617.014	13.808
617.090	13.694
617.166	13.626
617.242	13.601
617.318	13.603
617.394	13.620
617.470	13.663
617.546	13.746
617.622	13.877
617.698	14.047
617.774	14.234
617.850	14.407
617.926	14.538
618.002	14.619
618.078	14.659
618.154	14.679
618.230	14.693
618.306	14.704
618.382	14.714
618.458	14.721
618.534	14.726
618.610	14.731
618.686	14.735
618.762	14.738
618.838	14.740
618.914	14.740
618.990	14.738
619.066	14.735
619.142	14.732
619.218	14.729
619.294	14.725
619.370	14.719
619.446	14.709
619.522	14.694
619.598	14.675
619.674	14.653
619.750	14.629
619.826	14.606
619.902	14.584
619.978	14.565
620.054	14.549
620.130	14.539
620.206	14.536
620.282	14.540
620.358	14.551
620.434	14.567
620.510	14.586
620.586	14.605
620.662	14.622
620.738	14.636
620.814	14.646
620.890	14.653
620.966	14.657
621.042	14.658
621.118	14.658
621.194	14.654
621.270	14.647
621.346	14.635
621.422	14.618
621.498	14.596
621.574	14.570
621.650	14.543
621.726	14.518
621.802	14.496
621.878	14.480
621.954	14.472
622.030	14.473
622.106	14.483
622.182	14.500
622.258	14.523
622.334	14.550
622.410	14.576
622.486	14.595
622.562	14.601
622.638	14.591
622.714	14.562
622.790	14.510
622.866	14.431
622.942	14.330
623.018	14.214
623.094	14.090
623.170	13.967
623.246	13.852
623.322	13.755
623.398	13.676
623.474	13.618
623.550	13.583
623.626	13.576
623.702	13.595
623.778	13.637
623.854	13.698
623.930	13.774
624.006	13.857
624.082	13.943
624.158	14.027
624.234	14.111
624.310	14.193
624.386	14.269
624.462	14.337
624.538	14.396
624.614	14.444
624.690	14.480
624.766	14.503
624.842	14.515
624.918	14.508
624.994	14.481
625.070	14.434
625.146	14.370
625.222	14.290
625.298	14.201
625.374	14.111
625.450	14.028
625.526	13.955
625.602	13.897
625.678	13.856
625.754	13.836
625.830	13.835
625.906	13.849
625.982	13.879
626.058	13.921
626.134	13.970
626.210	14.023
626.286	14.076
626.362	14.126
626.438	14.170
626.514	14.208
626.590	14.238
626.666	14.260
626.742	14.277
626.818	14.289
626.894	14.298
626.970	14.305
627.046	14.308
627.122	14.306
627.198	14.299
627.274	14.286
627.350	14.269
627.426	14.250
627.502	14.231
627.578	14.213
627.654	14.196
627.730	14.178
627.806	14.157
627.882	14.131
627.958	14.099
628.034	14.062
628.110	14.017
628.186	13.966
628.262	13.909
628.338	13.851
628.414	13.797
628.490	13.751
628.566	13.718
628.642	13.698
628.718	13.690
628.794	13.672
628.870	13.583
628.946	13.361
629.022	12.970
629.098	12.335
629.174	11.411
629.250	10.326
629.326	9.261
629.402	8.313
629.478	7.519
629.554	6.887
629.630	6.398
629.706	6.025
629.782	5.741
629.858	5.532
629.934	5.407
630.010	5.373
630.086	5.429
630.162	5.577
630.238	5.826
630.314	6.174
630.390	6.613
630.466	7.144
630.542	7.786
630.618	8.578
630.694	9.550
630.770	10.672
630.846	11.844
630.922	12.922
630.998	13.712
631.074	14.111
631.150	14.264
631.226	14.350
631.302	14.415
631.378	14.456
631.454	14.471
631.530	14.461
631.606	14.429
631.682	14.386
631.758	14.340
631.834	14.297
631.910	14.261
631.986	14.234
632.062	14.213
632.138	14.193
632.214	14.170
632.290	14.141
632.366	14.108
632.442	14.075
632.518	14.045
632.594	14.017
632.670	13.989
632.746	13.960
632.822	13.936
632.898	13.925
632.974	13.937
633.050	13.973
633.126	14.035
633.202	14.116
633.278	14.208
633.354	14.303
633.430	14.396
633.506	14.487
633.582	14.571
633.658	14.644
633.734	14.702
633.810	14.744
633.886	14.769
633.962	14.776
634.038	14.768
634.114	14.751
634.190	14.728
634.266	14.702
634.342	14.677
634.418	14.655
634.494	14.635
634.570	14.615
634.646	14.594
634.722	14.571
634.798	14.546
634.874	14.517
634.950	14.485
635.026	14.446
635.102	14.401
635.178	14.339
635.254	14.229
635.330	14.045
635.406	13.776
635.482	13.401
635.558	12.904
635.634	12.321
635.710	11.704
635.786	11.087
635.862	10.502
635.938	9.978
636.014	9.536
636.090	9.180
636.166	8.906
636.242	8.712
636.318	8.616
636.394	8.626
636.470	8.737
636.546	8.952
636.622	9.277
636.698	9.703
636.774	10.213
636.850	10.795
636.926	11.446
637.002	12.161
637.078	12.897
637.154	13.576
637.230	14.128
637.306	14.518
637.382	14.727
637.458	14.794
637.534	14.801
637.610	14.796
637.686	14.793
637.762	14.790
637.838	14.786
637.914	14.781
637.990	14.772
638.066	14.761
638.142	14.750
638.218	14.739
638.294	14.731
638.370	14.726
638.446	14.725
638.522	14.730
638.598	14.740
638.674	14.755
638.750	14.776
638.826	14.803
638.902	14.834
638.978	14.867
639.054	14.901
639.130	14.934
639.206	14.964
639.282	14.991
639.358	15.013
639.434	15.031
639.510	15.044
639.586	15.051
639.662	15.052
639.738	15.050
639.814	15.046
639.890	15.042
639.966	15.040
640.042	15.039
640.118	15.037
640.194	15.035
640.270	15.031
640.346	15.028
640.422	15.027
640.498	15.028
640.574	15.031
640.650	15.035
640.726	15.037
640.802	15.038
640.878	15.038
640.954	15.038
641.030	15.039
641.106	15.039
641.182	15.038
641.258	15.034
641.334	15.027
641.410	15.016
641.486	15.004
641.562	14.991
641.638	14.978
641.714	14.964
641.790	14.952
641.866	14.943
641.942	14.936
642.018	14.934
642.094	14.936
642.170	14.942
642.246	14.954
642.322	14.968
642.398	14.985
642.474	15.002
642.550	15.019
642.626	15.034
642.702	15.047
642.778	15.057
642.854	15.065
642.930	15.072
643.006	15.078
643.082	15.085
643.158	15.094
643.234	15.104
643.310	15.115
643.386	15.128
643.462	15.142
643.538	15.154
643.614	15.165
643.690	15.173
643.766	15.178
643.842	15.181
643.918	15.181
643.994	15.179
644.070	15.174
644.146	15.167
644.222	15.159
644.298	15.149
644.374	15.139
644.450	15.129
644.526	15.117
644.602	15.104
644.678	15.090
644.754	15.074
644.830	15.055
644.906	15.033
644.982	15.010
645.058	14.986
645.134	14.965
645.210	14.946
645.286	14.932
645.362	14.921
645.438	14.913
645.514	14.905
645.590	14.893
645.666	14.873
645.742	14.844
645.818	14.803
645.894	14.750
645.970	14.688
646.046	14.618
646.122	14.545
646.198	14.469
646.274	14.394
646.350	14.325
646.426	14.268
646.502	14.227
646.578	14.204
646.654	14.201
646.730	14.219
646.806	14.254
646.882	14.301
646.958	14.359
647.034	14.425
647.110	14.493
647.186	14.562
647.262	14.631
647.338	14.699
647.414	14.763
647.490	14.821
647.566	14.867
647.642	14.902
647.718	14.927
647.794	14.946
647.870	14.961
647.946	14.976
648.022	14.990
648.098	15.002
648.174	15.012
648.250	15.020
648.326	15.028
648.402	15.039
648.478	15.052
648.554	15.066
648.630	15.081
648.706	15.095
648.782	15.106
648.858	15.114
648.934	15.120
649.010	15.123
649.086	15.124
649.162	15.124
649.238	15.122
649.314	15.119
649.390	15.115
649.466	15.109
649.542	15.103
649.618	15.095
649.694	15.088
649.770	15.080
649.846	15.071
649.922	15.059
649.998	15.044
650.074	15.028
650.150	15.012
650.226	15.002
650.302	14.997
650.378	14.999
650.454	15.007
650.530	15.018
650.606	15.031
650.682	15.048
650.758	15.068
650.834	15.091
650.910	15.114
650.986	15.133
651.062	15.146
651.138	15.152
651.214	15.153
651.290	15.152
651.366	15.152
651.442	15.155
651.518	15.158
651.594	15.161
651.670	15.163
651.746	15.164
651.822	15.163
651.898	15.160
651.974	15.157
652.050	15.152
652.126	15.148
652.202	15.144
652.278	15.140
652.354	15.137
652.430	15.136
652.506	15.134
652.582	15.133
652.658	15.132
652.734	15.132
652.810	15.132
652.886	15.132
652.962	15.133
653.038	15.133
653.114	15.132
653.190	15.130
653.266	15.127
653.342	15.123
653.418	15.118
653.494	15.113
653.570	15.109
653.646	15.103
653.722	15.097
653.798	15.091
653.874	15.085
653.950	15.079
654.026	15.076
654.102	15.074
654.178	15.077
654.254	15.082
654.330	15.088
654.406	15.095
654.482	15.100
654.558	15.101
654.634	15.092
654.710	15.072
654.786	15.040
654.862	15.002
654.938	14.962
655.014	14.926
655.090	14.901
655.166	14.885
655.242	14.878
655.318	14.875
655.394	14.880
655.470	14.893
655.546	14.918
655.622	14.953
655.698	14.992
655.774	15.030
655.850	15.062
655.926	15.086
656.002	15.103
656.078	15.117
656.154	15.129
656.230	15.133
656.306	15.122
656.382	15.095
656.458	15.056
656.534	15.012
656.610	14.973
656.686	14.944
656.762	14.926
656.838	14.916
656.914	14.910
656.990	14.907
657.066	14.912
657.142	14.925
657.218	14.945
657.294	14.970
657.370	14.996
657.446	15.018
657.522	15.034
657.598	15.044
657.674	15.049
657.750	15.053
657.826	15.059
657.902	15.070
657.978	15.087
658.054	15.109
658.130	15.130
658.206	15.148
658.282	15.159
658.358	15.164
658.434	15.166
658.510	15.168
658.586	15.171
658.662	15.175
658.738	15.180
658.814	15.184
658.890	15.187
658.966	15.189
659.042	15.190
659.118	15.191
659.194	15.190
659.270	15.189
659.346	15.187
659.422	15.186
659.498	15.186
659.574	15.186
659.650	15.187
659.726	15.189
659.802	15.190
659.878	15.192
659.954	15.192
660.030	15.193
660.106	15.192
660.182	15.191
660.258	15.189
660.334	15.187
660.410	15.185
660.486	15.184
660.562	15.185
660.638	15.188
660.714	15.191
660.790	15.192
660.866	15.191
660.942	15.185
661.018	15.178
661.094	15.170
661.170	15.164
661.246	15.160
661.322	15.158
661.398	15.156
661.474	15.156
661.550	15.157
661.626	15.162
661.702	15.170
661.778	15.179
661.854	15.189
661.930	15.196
662.006	15.200
662.082	15.199
662.158	15.192
662.234	15.182
662.310	15.168
662.386	15.151
662.462	15.133
662.538	15.115
662.614	15.099
662.690	15.086
662.766	15.078
662.842	15.075
662.918	15.078
662.994	15.085
663.070	15.096
663.146	15.110
663.222	15.123
663.298	15.136
663.374	15.147
663.450	15.155
663.526	15.161
663.602	15.166
663.678	15.169
663.754	15.172
663.830	15.176
663.906	15.181
663.982	15.187
664.058	15.194
664.134	15.200
664.210	15.206
664.286	15.210
664.362	15.212
664.438	15.212
664.514	15.212
664.590	15.211
664.666	15.211
664.742	15.211
664.818	15.211
664.894	15.210
664.970	15.208
665.046	15.205
665.122	15.202
665.198	15.198
665.274	15.194
665.350	15.189
665.426	15.186
665.502	15.183
665.578	15.181
665.654	15.180
665.730	15.181
665.806	15.183
665.882	15.186
665.958	15.189
666.034	15.193
666.110	15.195
666.186	15.197
666.262	15.197
666.338	15.196
666.414	15.195
666.490	15.194
666.566	15.194
666.642	15.194
666.718	15.194
666.794	15.195
666.870	15.196
666.946	15.200
667.022	15.205
667.098	15.211
667.174	15.218
667.250	15.224
667.326	15.229
667.402	15.232
667.478	15.233
667.554	15.232
667.630	15.230
667.706	15.226
667.782	15.223
667.858	15.220
667.934	15.217
668.010	15.215
668.086	15.212
668.162	15.210
668.238	15.208
668.314	15.206
668.390	15.205
668.466	0.000
671.050	0.000
671.126	11.273
671.202	15.035
671.278	15.041
671.354	15.047
671.430	15.055
671.506	15.065
671.582	15.075
671.658	15.086
671.734	15.097
671.810	15.107
671.886	15.115
671.962	15.122
672.038	15.127
672.114	15.132
672.190	15.137
672.266	15.144
672.342	15.151
672.418	15.160
672.494	15.167
672.570	15.174
672.646	15.179
672.722	15.185
672.798	15.191
672.874	15.197
672.950	15.200
673.026	15.197
673.102	15.188
673.178	15.173
673.254	15.156
673.330	15.142
673.406	15.133
673.482	15.128
673.558	15.126
673.634	15.124
673.710	15.125
673.786	15.130
673.862	15.141
673.938	15.157
674.014	15.176
674.090	15.194
674.166	15.208
674.242	15.217
674.318	15.221
674.394	15.221
674.470	15.222
674.546	15.221
674.622	15.221
674.698	15.221
674.774	15.221
674.850	15.221
674.926	15.221
675.002	15.221
675.078	15.221
675.154	15.219
675.230	15.217
675.306	15.215
675.382	15.213
675.458	15.211
675.534	15.209
675.610	15.208
675.686	15.206
675.762	15.203
675.838	15.199
675.914	15.196
675.990	15.194
676.066	15.192
676.142	15.192
676.218	15.193
676.294	15.194
676.370	15.194
676.446	15.192
676.522	15.188
676.598	15.182
676.674	15.174
676.750	15.164
676.826	15.152
676.902	15.139
676.978	15.128
677.054	15.119
677.130	15.113
677.206	15.110
677.282	15.111
677.358	15.115
677.434	15.121
677.510	15.132
677.586	15.145
677.662	15.160
677.738	15.175
677.814	15.187
677.890	15.195
677.966	15.200
678.042	15.202
678.118	15.203
678.194	15.203
678.270	15.203
678.346	15.203
678.422	15.202
678.498	15.200
678.574	15.194
678.650	15.185
678.726	15.173
678.802	15.160
678.878	15.149
678.954	15.141
679.030	15.136
679.106	15.132
679.182	15.129
679.258	15.125
679.334	15.122
679.410	15.119
679.486	15.116
679.562	15.115
679.638	15.114
679.714	15.114
679.790	15.113
679.866	15.113
679.942	15.113
680.018	15.115
680.094	15.120
680.170	15.128
680.246	15.139
680.322	15.152
680.398	15.166
680.474	15.177
680.550	15.183
680.626	15.186
680.702	15.186
680.778	15.184
680.854	15.182
680.930	15.181
681.006	15.179
681.082	15.178
681.158	15.177
681.234	15.177
681.310	15.176
681.386	15.175
681.462	15.175
681.538	15.174
681.614	15.174
681.690	15.174
681.766	15.175
681.842	15.175
681.918	15.175
681.994	15.175
682.070	15.175
682.146	15.174
682.222	15.171
682.298	15.164
682.374	15.154
682.450	15.140
682.526	15.123
682.602	15.107
682.678	15.082
682.754	15.023
682.830	14.907
682.906	14.734
682.982	14.527
683.058	14.324
683.134	14.161
683.210	14.057
683.286	14.010
683.362	14.001
683.438	14.012
683.514	14.042
683.590	14.109
683.666	14.230
683.742	14.404
683.818	14.607
683.894	14.802
683.970	14.957
684.046	15.051
684.122	15.088
684.198	15.094
684.274	15.093
684.350	15.094
684.426	15.097
684.502	15.104
684.578	15.112
684.654	15.120
684.730	15.127
684.806	15.132
684.882	15.133
684.958	15.130
685.034	15.119
685.110	15.097
685.186	15.061
685.262	15.015
685.338	14.963
685.414	14.908
685.490	14.841
685.566	14.743
685.642	14.576
685.718	14.306
685.794	13.931
685.870	13.487
685.946	13.032
686.022	12.619
686.098	12.272
686.174	11.996
686.250	11.777
686.326	11.589
686.402	11.433
686.478	11.342
686.554	11.345
686.630	11.445
686.706	11.619
686.782	11.819
686.858	11.996
686.934	12.120
687.010	12.190
687.086	12.230
687.162	12.269
687.238	12.315
687.314	12.366
687.390	12.419
687.466	12.477
687.542	12.539
687.618	12.602
687.694	12.665
687.770	12.725
687.846	12.783
687.922	12.840
687.998	12.894
688.074	12.946
688.150	12.994
688.226	13.040
688.302	13.082
688.378	13.118
688.454	13.148
688.530	13.173
688.606	13.193
688.682	13.211
688.758	13.226
688.834	13.241
688.910	13.257
688.986	13.277
689.062	13.301
689.138	13.327
689.214	13.354
689.290	13.376
689.366	13.379
689.442	13.345
689.518	13.267
689.594	13.156
689.670	13.035
689.746	12.932
689.822	12.866
689.898	12.843
689.974	12.858
690.050	12.894
690.126	12.947
690.202	13.028
690.278	13.149
690.354	13.312
690.430	13.505
690.506	13.704
690.582	13.878
690.658	14.011
690.734	14.099
690.810	14.155
690.886	14.199
690.962	14.240
691.038	14.279
691.114	14.318
691.190	14.357
691.266	14.393
691.342	14.427
691.418	14.458
691.494	14.487
691.570	14.513
691.646	14.535
691.722	14.553
691.798	14.567
691.874	14.578
691.950	14.588
692.026	14.601
692.102	14.617
692.178	14.634
692.254	14.652
692.330	14.669
692.406	14.683
692.482	14.695
692.558	14.704
692.634	14.710
692.710	14.715
692.786	14.718
692.862	14.719
692.938	14.718
693.014	14.715
693.090	14.712
693.166	14.710
693.242	14.709
693.318	14.712
693.394	14.716
693.470	14.719
693.546	14.719
693.622	14.718
693.698	14.718
693.774	14.719
693.850	14.724
693.926	14.733
694.002	14.744
694.078	14.757
694.154	14.769
694.230	14.782
694.306	14.794
694.382	14.806
694.458	14.814
694.534	14.817
694.610	14.816
694.686	14.812
694.762	14.807
694.838	14.802
694.914	14.799
694.990	14.797
695.066	14.796
695.142	14.795
695.218	14.793
695.294	14.790
695.370	14.787
695.446	14.783
695.522	14.778
695.598	14.772
695.674	14.765
695.750	14.760
695.826	14.760
695.902	14.765
695.978	14.775
696.054	14.790
696.130	14.810
696.206	14.830
696.282	14.845
696.358	14.849
696.434	14.839
696.510	14.816
696.586	14.787
696.662	14.758
696.738	14.736
696.814	14.721
696.890	14.712
696.966	14.705
697.042	14.702
697.118	14.707
697.194	14.725
697.270	14.754
697.346	14.792
697.422	14.830
697.498	14.864
697.574	14.889
697.650	14.905
697.726	14.917
697.802	14.928
697.878	14.939
697.954	14.948
698.030	14.955
698.106	14.961
698.182	14.962
698.258	14.961
698.334	14.957
698.410	14.951
698.486	14.945
698.562	14.939
698.638	14.935
698.714	14.932
698.790	14.930
698.866	14.929
698.942	14.928
699.018	14.926
699.094	14.924
699.170	14.921
699.246	14.917
699.322	14.913
699.398	14.908
699.474	14.902
699.550	14.895
699.626	14.887
699.702	14.879
699.778	14.872
699.854	14.867
699.930	14.865
700.006	14.867
700.082	14.871
700.158	14.876
700.234	14.881
700.310	14.888
700.386	14.897
700.462	14.906
700.538	14.915
700.614	14.922
700.690	14.927
700.766	14.929
700.842	14.929
700.918	14.928
700.994	14.927
701.070	14.926
701.146	14.926
701.222	14.925
701.298	14.925
701.374	14.925
701.450	14.925
701.526	14.925
701.602	14.926
701.678	14.927
701.754	14.928
701.830	14.930
701.906	14.931
701.982	14.932
702.058	14.932
702.134	14.930
702.210	14.929
702.286	14.926
702.362	14.924
702.438	14.921
702.514	14.918
702.590	14.915
702.666	14.912
702.742	14.910
702.818	14.908
702.894	14.907
702.970	14.906
703.046	14.905
703.122	14.904
703.198	14.903
703.274	14.902
703.350	14.899
703.426	14.894
703.502	14.882
703.578	14.862
703.654	14.836
703.730	14.806
703.806	14.776
703.882	14.750
703.958	14.731
704.034	14.718
704.110	14.711
704.186	14.710
704.262	14.716
704.338	14.731
704.414	14.754
704.490	14.782
704.566	14.809
704.642	14.832
704.718	14.847
704.794	14.856
704.870	14.859
704.946	14.861
705.022	14.861
705.098	14.861
705.174	14.861
705.250	14.861
705.326	14.861
705.402	14.861
705.478	14.860
705.554	14.858
705.630	14.853
705.706	14.847
705.782	14.838
705.858	14.829
705.934	14.821
706.010	14.815
706.086	14.812
706.162	14.811
706.238	14.814
706.314	14.817
706.390	14.820
706.466	14.820
706.542	14.817
706.618	14.809
706.694	14.797
706.770	14.782
706.846	14.766
706.922	14.752
706.998	14.741
707.074	14.733
707.150	14.731
707.226	14.734
707.302	14.741
707.378	14.751
707.454	14.762
707.530	14.774
707.606	14.785
707.682	14.795
707.758	14.801
707.834	14.805
707.910	14.808
707.986	14.810
708.062	14.813
708.138	14.819
708.214	14.827
708.290	14.837
708.366	14.847
708.442	14.856
708.518	14.864
708.594	14.870
708.670	14.875
708.746	14.878
708.822	14.879
708.898	14.880
708.974	14.881
709.050	14.880
709.126	14.878
709.202	14.874
709.278	14.869
709.354	14.864
709.430	14.860
709.506	14.855
709.582	14.851
709.658	14.846
709.734	14.841
709.810	14.838
709.886	14.835
709.962	14.835
710.038	14.835
710.114	14.832
710.190	14.825
710.266	14.812
710.342	14.793
710.418	14.773
710.494	14.754
710.570	14.739
710.646	14.729
710.722	14.722
710.798	14.719
710.874	14.721
710.950	14.730
711.026	14.744
711.102	14.764
711.178	14.786
711.254	14.808
711.330	14.826
711.406	14.840
711.482	14.849
711.558	14.855
711.634	14.858
711.710	14.859
711.786	14.859
711.862	14.859
711.938	14.858
712.014	14.858
712.090	14.857
712.166	14.857
712.242	14.856
712.318	14.855
712.394	14.854
712.470	14.853
712.546	14.850
712.622	14.846
712.698	14.840
712.774	14.835
712.850	14.830
712.926	14.826
713.002	14.823
713.078	14.822
713.154	14.820
713.230	14.819
713.306	14.817
713.382	14.814
713.458	14.810
713.534	14.806
713.610	14.803
713.686	14.800
713.762	14.799
713.838	14.795
713.914	14.788
713.990	14.776
714.066	14.759
714.142	14.742
714.218	14.724
714.294	14.709
714.370	14.697
714.446	14.686
714.522	14.678
714.598	14.671
714.674	14.663
714.750	14.656
714.826	14.650
714.902	14.646
714.978	14.643
715.054	14.642
715.130	14.640
715.206	14.634
715.282	14.621
715.358	14.602
715.434	14.578
715.510	14.553
715.586	14.529
715.662	14.506
715.738	14.484
715.814	14.459
715.890	14.429
715.966	14.395
716.042	14.358
716.118	14.318
716.194	14.276
716.270	14.231
716.346	14.184
716.422	14.135
716.498	14.084
716.574	14.034
716.650	13.985
716.726	13.934
716.802	13.883
716.878	13.829
716.954	13.773
717.030	13.716
717.106	13.663
717.182	13.617
717.258	13.580
717.334	13.551
717.410	13.527
717.486	13.505
717.562	13.484
717.638	13.466
717.714	13.451
717.790	13.440
717.866	13.433
717.942	13.426
718.018	13.421
718.094	13.414
718.170	13.406
718.246	13.394
718.322	13.379
718.398	13.361
718.474	13.342
718.550	13.324
718.626	13.308
718.702	13.295
718.778	13.284
718.854	13.274
718.930	13.265
719.006	13.260
719.082	13.260
719.158	13.267
719.234	13.280
719.310	13.296
719.386	13.315
719.462	13.335
719.538	13.363
719.614	13.400
719.690	13.448
719.766	13.506
719.842	13.568
719.918	13.631
719.994	13.693
720.070	13.754
720.146	13.815
720.222	13.875
720.298	13.935
720.374	13.992
720.450	14.043
720.526	14.084
720.602	14.115
720.678	14.138
720.754	14.158
720.830	14.177
720.906	14.195
720.982	14.213
721.058	14.230
721.134	14.247
721.210	14.263
721.286	14.278
721.362	14.292
721.438	14.300
721.514	14.299
721.590	14.289
721.666	14.270
721.742	14.248
721.818	14.224
721.894	14.198
721.970	14.165
722.046	14.126
722.122	14.080
722.198	14.030
722.274	13.980
722.350	13.933
722.426	13.893
722.502	13.861
722.578	13.836
722.654	13.815
722.730	13.796
722.806	13.778
722.882	13.763
722.958	13.748
723.034	13.734
723.110	13.720
723.186	13.707
723.262	13.691
723.338	13.665
723.414	13.620
723.490	13.555
723.566	13.475
723.642	13.391
723.718	13.318
723.794	13.265
723.870	13.227
723.946	13.195
724.022	13.159
724.098	13.118
724.174	13.086
724.250	13.077
724.326	13.097
724.402	13.141
724.478	13.195
724.554	13.243
724.630	13.280
724.706	13.311
724.782	13.351
724.858	13.407
724.934	13.474
725.010	13.542
725.086	13.600
725.162	13.641
725.238	13.665
725.314	13.678
725.390	13.685
725.466	13.691
725.542	13.696
